643	-1.1786423783632927e-06
644	-1.1786529512392008e-06
645	-1.1786611366915167e-06
646	-1.1786657978518633e-06
647	-1.1786677305281046e-06
648	-1.1786690947701572e-06
649	-1.1786710274463985e-06
650	-1.178674096991017e-06
651	-1.1786778486566618e-06
652	-1.1786836466853856e-06
653	-1.1786936511271051e-06
654	-1.1787097946580616e-06
655	-1.1787307130362024e-06
656	-1.178752540909045e-06
657	-1.1787718676714576e-06
658	-1.1787881248892518e-06
659	-1.1788024494308047e-06
660	-1.1788159781644936e-06
661	-1.1788289384639938e-06
662	-1.1788412166424678e-06
663	-1.178852130578889e-06
664	-1.1788602023443673e-06
665	-1.1788642950705253e-06
666	-1.1788671372414683e-06
667	-1.1788730489570298e-06
668	-1.1788845313276397e-06
669	-1.1789010159191093e-06
670	-1.1789205700551975e-06
671	-1.1789417158070137e-06
672	-1.1789630889325053e-06
673	-1.178982415694918e-06
674	-1.1789979907916859e-06
675	-1.1790102689701598e-06
676	-1.179021182906581e-06
677	-1.1790315284088138e-06
678	-1.1790418739110464e-06
679	-1.1790538110290072e-06
680	-1.1790692724389373e-06
681	-1.1790879170803237e-06
682	-1.1791069027822232e-06
683	-1.179123273686855e-06
684	-1.1791356655521668e-06
685	-1.1791448741860222e-06
686	-1.1791528322646627e-06
687	-1.1791611314038164e-06
688	-1.1791695442298078e-06
689	-1.1791771612479351e-06
690	-1.1791833003371721e-06
691	-1.1791879614975187e-06
692	-1.1791933047788916e-06
693	-1.1792018312917207e-06
694	-1.1792150189648964e-06
695	-1.1792321856773924e-06
696	-1.179251512439805e-06
697	-1.1792710665758932e-06
698	-1.1792883469752269e-06
699	-1.179302216769429e-06
700	-1.1793138128268765e-06
701	-1.1793262046921882e-06
702	-1.1793414387284429e-06
703	-1.179359401248803e-06
704	-1.1793767953349743e-06
705	-1.1793903240686632e-06
706	-1.1793987368946546e-06
707	-1.1794039664891898e-06
708	-1.1794089687100495e-06
709	-1.1794163583545014e-06
710	-1.1794269312304095e-06
711	-1.1794398915299098e-06
712	-1.1794542160714627e-06
713	-1.1794695637945551e-06
714	-1.1794857073255116e-06
715	-1.1795017371696304e-06
716	-1.1795167438322096e-06
717	-1.1795303862527362e-06
718	-1.179543119178561e-06
719	-1.1795558521043858e-06
720	-1.1795679029091843e-06
721	-1.1795779073509038e-06
722	-1.1795846148743294e-06
723	-1.1795883665399742e-06
724	-1.1795914360845927e-06
725	-1.179596665679128e-06
726	-1.179605646939308e-06
727	-1.179618720925646e-06
728	-1.1796344097092515e-06
729	-1.179650098492857e-06
730	-1.179663627226546e-06
731	-1.1796740864156163e-06
732	-1.179683181362634e-06
733	-1.1796939816122176e-06
734	-1.1797083061537705e-06
735	-1.1797243359978893e-06
736	-1.1797386605394422e-06
737	-1.179749347102188e-06
738	-1.1797574188676663e-06
739	-1.1797664001278463e-06
740	-1.1797798151746974e-06
741	-1.1797981187555706e-06
742	-1.1798184686995228e-06
743	-1.1798362038462074e-06
744	-1.1798483683378436e-06
745	-1.1798556442954578e-06
746	-1.1798615560110193e-06
747	-1.1798704235843616e-06
748	-1.1798844070654013e-06
749	-1.17990293801995e-06
750	-1.1799246522059548e-06
751	-1.1799481853813631e-06
752	-1.1799712638094206e-06
753	-1.1799908179455088e-06
754	-1.180004574052873e-06
755	-1.180014010060404e-06
756	-1.1800220818258822e-06
757	-1.1800295851571718e-06
758	-1.180036065306922e-06
759	-1.180042545456672e-06
760	-1.1800520951510407e-06
761	-1.1800649417637032e-06
762	-1.1800783568105544e-06
763	-1.1800890433733002e-06
764	-1.180096091957239e-06
765	-1.180101776299125e-06
766	-1.1801081427620375e-06
767	-1.1801163282143534e-06
768	-1.1801267874034238e-06
769	-1.1801388382082223e-06
770	-1.1801515711340471e-06
771	-1.1801636219388456e-06
772	-1.180175331683131e-06
773	-1.1801886330431444e-06
774	-1.1802047765741008e-06
775	-1.180223534902325e-06
776	-1.1802429753515753e-06
777	-1.1802609378719353e-06
778	-1.1802751487266505e-06
779	-1.1802849257946946e-06
780	-1.1802916333181201e-06
781	-1.1802979997810326e-06
782	-1.1803060715465108e-06
783	-1.1803156212408794e-06
784	-1.180325170935248e-06
785	-1.180334948003292e-06
786	-1.180346430373902e-06
787	-1.1803604138549417e-06
788	-1.1803757615780341e-06
789	-1.1803908819274511e-06
790	-1.1804047517216532e-06
791	-1.1804173709606403e-06
792	-1.1804287396444124e-06
793	-1.1804386303992942e-06
794	-1.1804470432252856e-06
